Unit ID,School ID,School Name,Chamber,District,Legislator,Ward Number,Immediate Capital Needs,Total Capital Needs,Operational Budget FY25,Operations 7% Cut,Operations 15% Cut,Positions,Positions 7% Cut,Positions 15% Cut,SPED Positions,SPED Positions 7% Cut,SPED Positions 15% Cut,Total FY25,Position loss/gain (budgeted),Position loss/gain (% of FY25 positions),Total CTU,CTU layoffs (budgeted),CTU layoffs (% of CTU positions),Total SPED,SPED position loss/gain (budgeted),SPED position loss/gain (% of FY25 SPED positions),ward,alderman
66567.0,400165,LEARN - MIDDLE,IL House,10,"Williams, Jawaharial",27,,,3415765.75,239103.6025,512364.86249999993,,,,,,,,,,,,,,,,27,"Burnett, Jr., Walter"
66641.0,400119,LEGAL PREP HS,IL House,10,"Williams, Jawaharial",28,,,3920141.39,274409.89730000007,588021.2085,3.0,0.21000000000000002,0.44999999999999996,,,,,,,,,,,,,28,"Ervin, Jason C."
66151.0,400011,LOCKE A,IL House,10,"Williams, Jawaharial",28,,,6694376.83,468606.3781000001,1004156.5245,3.0,0.21000000000000002,0.44999999999999996,,,,,,,,,,,,,28,"Ervin, Jason C."
24101.0,610029,LOZANO,IL House,10,"Williams, Jawaharial",1,,,5600224.24,392015.69680000003,840033.6359999999,61.0,4.2700000000000005,9.15,28.5,1.995,4.2749999999999995,59.0,-5.0,0.0847457627118644,35.0,-1.0,0.02857142857142857,29.0,-6.0,0.20689655172413793,1,"La Spata, Daniel"
47041.0,609723,MARSHALL HS,IL House,10,"Williams, Jawaharial",28,17900000.0,96900000.0,4786538.8,335057.716,717980.82,46.5,3.2550000000000003,6.975,13.0,0.9100000000000001,1.95,45.5,-8.0,0.17582417582417584,24.0,-3.0,0.125,13.5,-3.0,0.2222222222222222,28,"Ervin, Jason C."
24401.0,610059,MAYER,IL House,10,"Williams, Jawaharial",43,0.0,13300000.0,8706534.76,609457.4332000001,1305980.214,82.0,5.74,12.299999999999999,14.0,0.9800000000000001,2.1,80.0,-18.0,0.225,70.0,-1.0,0.014285714285714285,15.0,-3.0,0.2,43,"Knudsen, Timothy R."
26351.0,610293,MELODY,IL House,10,"Williams, Jawaharial",28,0.0,43900000.0,6241421.91,436899.5337,936213.2864999999,59.5,4.165,8.924999999999999,18.0,1.2600000000000002,2.6999999999999997,57.5,-2.0,0.034782608695652174,31.0,-0.0,0.0,18.5,-3.0,0.16216216216216217,28,"Ervin, Jason C."
26091.0,610257,MORTON,IL House,10,"Williams, Jawaharial",27,0.0,17200000.0,4828947.94,338026.3558,724342.191,51.0,3.5700000000000003,7.6499999999999995,16.0,1.12,2.4,48.0,1.5,0.03125,34.0,-1.0,0.029411764705882353,16.0,2.5,0.15625,27,"Burnett, Jr., Walter"
66572.0,400097,NOBLE - BULLS HS,IL House,10,"Williams, Jawaharial",27,0.0,12900000.0,17203415.46,1204239.0822,2580512.319,,,,,,,,,,,,,,,,27,"Burnett, Jr., Walter"
66145.0,400053,NOBLE - GOLDER HS,IL House,10,"Williams, Jawaharial",27,,,11670661.39,816946.2973000001,1750599.2085,,,,,,,,,,,,,,,,27,"Burnett, Jr., Walter"
66141.0,400051,NOBLE - NOBLE HS,IL House,10,"Williams, Jawaharial",1,,,12010759.950000001,840753.1965000001,1801613.9925,,,,,,,,,,,,,,,,1,"La Spata, Daniel"
66143.0,400055,NOBLE - RAUNER HS,IL House,10,"Williams, Jawaharial",1,,,10707144.62,749500.1234,1606071.6929999997,,,,,,,,,,,,,,,,1,"La Spata, Daniel"
66144.0,400056,NOBLE - ROWE CLARK HS,IL House,10,"Williams, Jawaharial",27,,,6216116.38,435128.14660000004,932417.4569999999,,,,,,,,,,,,,,,,27,"Burnett, Jr., Walter"
24731.0,610529,OGDEN HS,IL House,10,"Williams, Jawaharial",27,4600000.0,14800000.0,19327197.12,1352903.7984000002,2899079.568,178.0,12.46,26.7,41.0,2.87,6.1499999999999995,170.0,-14.5,0.08529411764705883,130.0,-2.0,0.015384615384615385,44.5,-5.0,0.11235955056179775,27,"Burnett, Jr., Walter"
24731.0,610529,OGDEN HS,IL House,10,"Williams, Jawaharial",27,4600000.0,14800000.0,19327197.12,1352903.7984000002,2899079.568,178.0,12.46,26.7,41.0,2.87,6.1499999999999995,170.0,-14.5,0.08529411764705883,,-2.0,,44.5,-5.0,0.11235955056179775,27,"Burnett, Jr., Walter"
28151.0,610389,ORR HS,IL House,10,"Williams, Jawaharial",37,21700000.0,70100000.0,5533367.47,387335.72290000005,830005.1205,55.0,3.8500000000000005,8.25,12.0,0.8400000000000001,1.7999999999999998,55.0,-4.600000000000001,0.08363636363636366,32.0,-0.0,0.0,13.0,-2.5,0.19230769230769232,37,"Mitts, Emma"
24791.0,610107,OTIS,IL House,10,"Williams, Jawaharial",1,0.0,12900000.0,7619612.76,533372.8932,1142941.9139999999,83.0,5.8100000000000005,12.45,48.0,3.3600000000000003,7.199999999999999,81.0,-9.0,0.1111111111111111,37.0,-2.0,0.05405405405405406,49.0,-10.0,0.20408163265306123,1,"La Spata, Daniel"
55011.0,610304,PHOENIX MILITARY HS,IL House,10,"Williams, Jawaharial",27,4300000.0,58100000.0,6245469.24,437182.84680000006,936820.3859999999,54.0,3.7800000000000002,8.1,5.0,0.35000000000000003,0.75,47.0,-4.0,0.0851063829787234,31.0,-0.0,0.0,5.0,-0.5,0.1,27,"Burnett, Jr., Walter"
67081.0,400069,POLARIS,IL House,10,"Williams, Jawaharial",27,5100000.0,18000000.0,5214755.86,365032.91020000004,782213.379,,,,,,,,,,,,,,,,27,"Burnett, Jr., Walter"
46471.0,610334,RABY HS,IL House,10,"Williams, Jawaharial",28,9100000.0,45000000.0,5517326.49,386212.85430000006,827598.9735,58.0,4.0600000000000005,8.7,32.0,2.24,4.8,58.0,-15.0,0.25862068965517243,29.0,-3.0,0.10344827586206896,33.0,-13.5,0.4090909090909091,28,"Ervin, Jason C."
66571.0,400096,ROWE,IL House,10,"Williams, Jawaharial",1,12400000.0,25600000.0,11278926.65,789524.8655000001,1691838.9975,,,,,,,,,,,,,,,,1,"La Spata, Daniel"
30121.0,610308,RUDOLPH,IL House,10,"Williams, Jawaharial",27,15800000.0,42200000.0,5639953.28,394796.7296000001,845992.992,63.5,4.445,9.525,51.0,3.5700000000000003,7.6499999999999995,,,,,,,,,,27,"Burnett, Jr., Walter"
66011.0,610601,SAFE ACHIEVE WEST HS,IL House,10,"Williams, Jawaharial",28,,,48795.8,3415.706,7319.37,,,,,,,,,,,,,,,,28,"Ervin, Jason C."
29281.0,610177,SKINNER,IL House,10,"Williams, Jawaharial",27,0.0,14400000.0,10964784.48,767534.9136000001,1644717.672,108.5,7.595000000000001,16.275,29.0,2.0300000000000002,4.35,108.5,-8.5,0.07834101382488479,75.0,-3.0,0.04,29.5,-2.5,0.0847457627118644,27,"Burnett, Jr., Walter"
26881.0,610405,SUDER,IL House,10,"Williams, Jawaharial",27,0.0,13600000.0,6565084.84,459555.93880000006,984762.7259999999,73.0,5.11,10.95,23.0,1.61,3.4499999999999997,73.0,-25.5,0.3493150684931507,51.0,-0.0,0.0,24.0,-7.5,0.3125,27,"Burnett, Jr., Walter"
31221.0,610194,SUMNER,IL House,10,"Williams, Jawaharial",24,12500000.0,44400000.0,4957201.12,347004.07840000006,743580.168,50.0,3.5000000000000004,7.5,23.0,1.61,3.4499999999999997,49.0,-5.5,0.11224489795918367,22.0,-1.0,0.045454545454545456,23.0,-5.5,0.2391304347826087,24,"Scott, Monique L."
25621.0,610202,TILTON,IL House,10,"Williams, Jawaharial",28,7600000.0,27100000.0,4444102.49,311087.1743,666615.3735,43.5,3.0450000000000004,6.5249999999999995,11.0,0.77,1.65,41.5,-3.5,0.08433734939759036,27.0,-0.0,0.0,11.0,-0.5,0.045454545454545456,28,"Ervin, Jason C."
24991.0,610133,WARD L,IL House,10,"Williams, Jawaharial",27,0.0,22600000.0,5887807.63,412146.53410000005,883171.1444999999,57.5,4.025,8.625,26.0,1.8200000000000003,3.9,56.5,-4.5,0.07964601769911504,30.0,-1.0,0.03333333333333333,26.5,-4.5,0.16981132075471697,27,"Burnett, Jr., Walter"
25791.0,610221,WEBSTER,IL House,10,"Williams, Jawaharial",24,0.0,23400000.0,4355091.73,304856.42110000004,653263.7594999999,39.0,2.7300000000000004,5.85,7.0,0.49000000000000005,1.05,38.0,-3.0,0.07894736842105263,24.0,-2.0,0.08333333333333333,7.0,-2.0,0.2857142857142857,24,"Scott, Monique L."
53071.0,609693,WESTINGHOUSE HS,IL House,10,"Williams, Jawaharial",28,38800000.0,46500000.0,15457489.43,1082024.2601,2318623.4145,140.0,9.8,21.0,39.0,2.7300000000000004,5.85,140.0,-18.0,0.12857142857142856,96.0,-4.0,0.041666666666666664,40.0,-9.0,0.225,28,"Ervin, Jason C."
66106.0,400123,YCCS - SCHOLASTIC ACHIEVEMENT,IL House,10,"Williams, Jawaharial",28,,,42636.22,2984.5354000000007,6395.433,1.0,0.07,0.15,,,,,,,,,,,,,28,"Ervin, Jason C."
66627.0,400143,YCCS - WEST TOWN,IL House,10,"Williams, Jawaharial",27,,,50554.77,3538.8339,7583.215499999999,1.0,0.07,0.15,,,,,,,,,,,,,27,"Burnett, Jr., Walter"
47101.0,609755,YOUNG HS,IL House,10,"Williams, Jawaharial",27,13600000.0,88000000.0,24461225.75,1712285.8025000002,3669183.8625,219.0,15.330000000000002,32.85,58.0,4.0600000000000005,8.7,219.0,-12.5,0.05707762557077625,158.0,-3.0,0.0189873417721519,68.0,-6.0,0.08823529411764706,27,"Burnett, Jr., Walter"
22091.0,609782,AUDUBON,IL House,11,"Williams, Ann",32,4500000.0,25500000.0,7801858.1899999995,546130.0733,1170278.7285,81.0,5.670000000000001,12.15,23.0,1.61,3.4499999999999997,80.0,-4.5,0.05625,59.0,-0.0,0.0,22.5,-8.0,0.35555555555555557,32,"Waguespack, Scott"
22231.0,609799,BELL,IL House,11,"Williams, Ann",47,6900000.0,31300000.0,10879484.8,761563.9360000001,1631922.72,103.0,7.210000000000001,15.45,34.0,2.3800000000000003,5.1,101.0,1.0,0.009900990099009901,75.0,-0.0,0.0,42.0,1.0,0.023809523809523808,47,"Martin, Matthew J."
25991.0,610242,BRENNEMANN,IL House,11,"Williams, Ann",46,4099999.9999999995,19000000.0,7252450.390000001,507671.5273000001,1087867.5585,75.0,5.250000000000001,11.25,31.0,2.1700000000000004,4.6499999999999995,73.0,-4.0,0.0547945205479452,45.0,-1.0,0.022222222222222223,32.0,-5.0,0.15625,46,"Clay, Angela"
22421.0,609820,BURLEY,IL House,11,"Williams, Ann",32,3900000.0,20800000.0,5569137.45,389839.62150000007,835370.6174999999,51.5,3.6050000000000004,7.725,14.5,1.0150000000000001,2.175,51.0,-0.5,0.00980392156862745,38.0,-0.0,0.0,15.0,0.0,0.0,32,"Waguespack, Scott"
22821.0,609866,COONLEY,IL House,11,"Williams, Ann",47,10800000.0,27800000.0,9573245.93,670127.2151,1435986.8895,105.0,7.3500000000000005,15.75,43.0,3.0100000000000002,6.45,102.0,-15.5,0.15196078431372548,63.0,-4.0,0.06349206349206349,44.5,-6.5,0.14606741573033707,47,"Martin, Matthew J."
29401.0,610363,DISNEY,IL House,11,"Williams, Ann",46,5300000.0,54500000.0,14257882.47,998051.7729000001,2138682.3705,137.0,9.590000000000002,20.55,24.0,1.6800000000000002,3.5999999999999996,136.0,-9.5,0.06985294117647059,100.0,-3.0,0.03,25.0,-0.5,0.02,46,"Clay, Angela"
30151.0,610595,FISHER,IL House,11,"Williams, Ann",43,0.0,1100000.0,2859472.62,200163.0834,428920.893,32.0,2.24,4.8,15.0,1.05,2.25,,,,,,,,,,43,"Knudsen, Timothy R."
23501.0,609963,HAMILTON,IL House,11,"Williams, Ann",47,0.0,23200000.0,6241974.18,436938.19260000007,936296.127,64.0,4.48,9.6,23.5,1.6450000000000002,3.525,63.0,-8.0,0.12698412698412698,42.0,-5.0,0.11904761904761904,24.0,-3.0,0.125,47,"Martin, Matthew J."
29131.0,609974,HAWTHORNE,IL House,11,"Williams, Ann",44,1300000.0,24600000.0,7063448.03,494441.3621000001,1059517.2045,63.0,4.41,9.45,16.0,1.12,2.4,62.0,-5.0,0.08064516129032258,49.0,-2.0,0.04081632653061224,17.0,-1.5,0.08823529411764706,44,"Lawson, Bennett R."
29191.0,610078,INTER-AMERICAN,IL House,11,"Williams, Ann",44,0.0,25100000.0,8170443.11,571931.0177000001,1225566.4664999999,77.0,5.390000000000001,11.549999999999999,25.0,1.7500000000000002,3.75,77.0,-4.0,0.05194805194805195,53.0,-3.0,0.05660377358490566,26.0,-2.0,0.07692307692307693,44,"Lawson, Bennett R."
23921.0,610010,JAHN,IL House,11,"Williams, Ann",32,3700000.0,24400000.0,5570031.17,389902.1819,835504.6755,54.5,3.8150000000000004,8.174999999999999,20.0,1.4000000000000001,3.0,55.5,-4.0,0.07207207207207207,41.0,-2.0,0.04878048780487805,21.5,-7.0,0.32558139534883723,32,"Waguespack, Scott"
46211.0,609719,LAKE VIEW HS,IL House,11,"Williams, Ann",47,8300000.000000001,57400000.0,17020190.64,1191413.3448,2553028.596,165.0,11.55,24.75,42.0,2.9400000000000004,6.3,157.0,-12.0,0.07643312101910828,119.0,-0.0,0.0,43.0,-9.0,0.20930232558139536,47,"Martin, Matthew J."
22031.0,609773,TUBMAN,IL House,11,"Williams, Ann",44,0.0,13600000.0,5499291.73,384950.42110000004,824893.7595,57.0,3.99,8.549999999999999,22.5,1.5750000000000002,3.375,54.0,-1.5,0.027777777777777776,38.0,-1.0,0.02631578947368421,23.0,-1.5,0.06521739130434782,44,"Lawson, Bennett R."
25781.0,610220,WATERS,IL House,11,"Williams, Ann",47,0.0,14900000.0,7382583.46,516780.8422000001,1107387.5189999999,78.0,5.460000000000001,11.7,21.0,1.4700000000000002,3.15,79.0,-5.0,0.06329113924050633,56.0,-2.0,0.03571428571428571,22.0,0.0,0.0,47,"Martin, Matthew J."
22041.0,609774,ALCOTT ES,IL House,12,"Croke, Margaret",43,0.0,30700000.0,8608891.45,602622.4015,1291333.7175,79.5,5.565,11.924999999999999,25.0,1.7500000000000002,3.75,80.5,-9.5,0.11801242236024845,57.0,-2.0,0.03508771929824561,28.0,-10.5,0.375,43,"Knudsen, Timothy R."
29081.0,609926,FRANKLIN,IL House,12,"Croke, Margaret",2,2300000.0,8300000.000000001,4385571.23,306989.98610000004,657835.6845,42.0,2.9400000000000004,6.3,14.0,0.9800000000000001,2.1,42.0,0.0,0.0,29.0,-0.0,0.0,14.0,0.5,0.03571428571428571,2,"Hopkins, Brian"
29161.0,610033,LASALLE,IL House,12,"Croke, Margaret",43,0.0,16700000.0,5836367.49,408545.72430000006,875455.1235,52.5,3.6750000000000003,7.875,15.0,1.05,2.25,50.5,-3.5,0.06930693069306931,37.0,-2.0,0.05405405405405406,15.5,-5.0,0.3225806451612903,43,"Knudsen, Timothy R."
24191.0,610038,LINCOLN,IL House,12,"Croke, Margaret",43,900000.0,22600000.0,8809589.18,616671.2426000001,1321438.377,77.0,5.390000000000001,11.549999999999999,15.5,1.0850000000000002,2.3249999999999997,74.0,-4.0,0.05405405405405406,62.0,-2.0,0.03225806451612903,16.0,-2.0,0.125,43,"Knudsen, Timothy R."
46321.0,609738,LINCOLN PARK HS,IL House,12,"Croke, Margaret",43,6800000.0,56700000.0,21841790.57,1528925.3399,3276268.5855,204.0,14.280000000000001,30.599999999999998,37.0,2.5900000000000003,5.55,193.5,-6.0,0.031007751937984496,155.0,-4.0,0.025806451612903226,38.5,-6.5,0.16883116883116883,43,"Knudsen, Timothy R."
24661.0,610094,NETTELHORST,IL House,12,"Croke, Margaret",44,8199999.999999999,41200000.0,7775582.46,544290.7722,1166337.369,78.5,5.495,11.775,32.0,2.24,4.8,79.5,-0.5,0.006289308176100629,53.0,-1.0,0.018867924528301886,32.5,0.5,0.015384615384615385,44,"Lawson, Bennett R."
29231.0,610095,NEWBERRY,IL House,12,"Croke, Margaret",43,0.0,11300000.0,5495403.9,384678.27300000004,824310.585,53.0,3.7100000000000004,7.949999999999999,22.0,1.54,3.3,53.0,-2.5,0.04716981132075472,33.0,-0.0,0.0,22.5,-2.0,0.08888888888888889,43,"Knudsen, Timothy R."
24731.0,610101,OGDEN ES,IL House,12,"Croke, Margaret",2,0.0,7800000.0,19327197.12,1352903.7984000002,2899079.568,178.0,12.46,26.7,41.0,2.87,6.1499999999999995,170.0,-14.5,0.08529411764705883,130.0,-2.0,0.015384615384615385,44.5,-5.0,0.11235955056179775,2,"Hopkins, Brian"
24731.0,610101,OGDEN ES,IL House,12,"Croke, Margaret",2,0.0,7800000.0,19327197.12,1352903.7984000002,2899079.568,178.0,12.46,26.7,41.0,2.87,6.1499999999999995,170.0,-14.5,0.08529411764705883,,-2.0,,44.5,-5.0,0.11235955056179775,2,"Hopkins, Brian"
70020.0,609680,PAYTON HS,IL House,12,"Croke, Margaret",27,0.0,25800000.0,13858958.05,970127.0635,2078843.7075,124.0,8.680000000000001,18.599999999999998,25.0,1.7500000000000002,3.75,121.0,-3.9000000000000057,0.03223140495867773,98.0,-2.0,0.02040816326530612,26.5,-4.0,0.1509433962264151,27,"Burnett, Jr., Walter"
30101.0,610250,SALAZAR,IL House,12,"Croke, Margaret",27,0.0,4800000.0,4857001.87,339990.13090000005,728550.2805,46.0,3.22,6.8999999999999995,9.0,0.6300000000000001,1.3499999999999999,43.0,-3.0,0.06976744186046512,32.0,-0.0,0.0,9.0,0.0,0.0,27,"Burnett, Jr., Walter"
66191.0,400060,AHS - PASSAGES,IL House,13,"Huynh, Hoan",40,,,6483875.85,453871.3095,972581.3775,3.0,0.21000000000000002,0.44999999999999996,,,,,,,,,,,,,40,"Vasquez, Jr., Andre"
46031.0,609695,AMUNDSEN HS,IL House,13,"Huynh, Hoan",40,29900000.0,60100000.0,16938415.32,1185689.0724000002,2540762.298,160.0,11.200000000000001,24.0,43.0,3.0100000000000002,6.45,155.0,-19.0,0.12258064516129032,118.0,-7.0,0.059322033898305086,45.0,-9.5,0.2111111111111111,40,"Vasquez, Jr., Andre"
22261.0,609803,BLAINE,IL House,13,"Huynh, Hoan",46,7900000.0,33000000.0,8686504.18,608055.2926,1302975.6269999999,81.5,5.705000000000001,12.225,28.0,1.9600000000000002,4.2,81.5,-10.5,0.12883435582822086,57.0,-1.0,0.017543859649122806,29.0,-7.0,0.2413793103448276,46,"Clay, Angela"
22391.0,609817,BUDLONG,IL House,13,"Huynh, Hoan",40,2200000.0,25300000.0,9164609.51,641522.6657000001,1374691.4265,92.0,6.44,13.799999999999999,32.0,2.24,4.8,91.0,-1.0,0.01098901098901099,60.0,-1.0,0.016666666666666666,32.0,-4.0,0.125,40,"Vasquez, Jr., Andre"
22681.0,609852,CHAPPELL,IL House,13,"Huynh, Hoan",40,7200000.0,24000000.0,8663614.51,606453.0157000001,1299542.1764999998,96.0,6.720000000000001,14.399999999999999,51.0,3.5700000000000003,7.6499999999999995,95.0,-3.0,0.031578947368421054,50.0,-0.0,0.0,52.0,-2.0,0.038461538461538464,40,"Vasquez, Jr., Andre"
30141.0,610355,COURTENAY,IL House,13,"Huynh, Hoan",46,0.0,20300000.0,6989158.84,489241.11880000005,1048373.826,71.0,4.970000000000001,10.65,36.0,2.5200000000000005,5.3999999999999995,68.0,-2.0,0.029411764705882353,40.0,-2.0,0.05,37.0,-3.0,0.08108108108108109,46,"Clay, Angela"
46521.0,610402,DEVRY HS,IL House,13,"Huynh, Hoan",47,,,3059510.23,214165.71610000002,458926.5345,21.0,1.4700000000000002,3.15,2.0,0.14,0.3,20.0,-1.0,0.05,14.0,-0.0,0.0,2.0,-1.0,0.5,47,"Martin, Matthew J."
23371.0,609945,GOUDY,IL House,13,"Huynh, Hoan",48,0.0,28200000.0,7872392.95,551067.5065,1180858.9425,72.0,5.040000000000001,10.799999999999999,25.0,1.7500000000000002,3.75,75.0,-3.5,0.04666666666666667,49.0,-1.0,0.02040816326530612,27.5,-2.0,0.07272727272727272,48,"Manaa-Hoppenworth, Leni"
22661.0,609850,GREELEY,IL House,13,"Huynh, Hoan",46,5100000.0,16399999.999999998,5965718.81,417600.3167,894857.8215,54.0,3.7800000000000002,8.1,16.0,1.12,2.4,51.0,-5.0,0.09803921568627451,35.0,-1.0,0.02857142857142857,16.0,0.0,0.0,46,"Clay, Angela"
46241.0,609724,MATHER HS,IL House,13,"Huynh, Hoan",40,15800000.0,35500000.0,21035506.96,1472485.4872,3155326.0439999998,174.0,12.180000000000001,26.099999999999998,34.0,2.3800000000000003,5.1,173.0,-9.0,0.05202312138728324,138.0,-0.0,0.0,36.0,-9.0,0.25,40,"Vasquez, Jr., Andre"
26201.0,610269,MCCUTCHEON,IL House,13,"Huynh, Hoan",46,8400000.0,26200000.0,7631336.76,534193.5732000001,1144700.514,85.0,5.95,12.75,46.0,3.22,6.8999999999999995,84.0,-8.5,0.10119047619047619,43.0,-6.0,0.13953488372093023,47.0,-5.5,0.11702127659574468,46,"Clay, Angela"
24471.0,610070,MCPHERSON,IL House,13,"Huynh, Hoan",47,15900000.0,44600000.0,13078618.93,915503.3251000001,1961792.8395,141.0,9.870000000000001,21.15,69.0,4.83,10.35,133.0,-9.0,0.06766917293233082,78.0,-2.0,0.02564102564102564,71.0,-10.5,0.14788732394366197,47,"Martin, Matthew J."
25061.0,610141,RAVENSWOOD,IL House,13,"Huynh, Hoan",47,0.0,25000000.0,6647445.58,465321.19060000003,997116.8369999999,64.0,4.48,9.6,26.0,1.8200000000000003,3.9,67.0,-7.0,0.1044776119402985,45.0,-1.0,0.022222222222222223,29.5,-6.5,0.22033898305084745,47,"Martin, Matthew J."
26861.0,610394,UPLIFT HS,IL House,13,"Huynh, Hoan",46,15100000.0,38600000.0,6157964.92,431057.5444000001,923694.738,69.5,4.865,10.424999999999999,37.5,2.6250000000000004,5.625,68.5,-4.5,0.06569343065693431,33.0,-1.0,0.030303030303030304,38.0,-2.0,0.05263157894736842,46,"Clay, Angela"
66625.0,400141,YCCS - TRUMAN,IL House,13,"Huynh, Hoan",46,,,125010.0,8750.7,18751.5,,,,,,,,,,,,,,,,46,"Clay, Angela"
66134.0,400121,ACERO - DE LA CRUZ,IL House,14,"Cassidy, Kelly",49,,,9026948.6,631886.402,1354042.29,,,,,,,,,,,,,,,,49,"Hadden, Maria E."
22081.0,609779,ARMSTRONG G,IL House,14,"Cassidy, Kelly",50,600000.0,29200000.0,14646633.1,1025264.3170000002,2196994.965,139.0,9.73,20.849999999999998,39.0,2.7300000000000004,5.85,140.0,-7.0,0.05,101.0,-3.0,0.0297029702970297,40.0,-4.5,0.1125,50,"Silverstein, Debra L."
66281.0,400035,CHICAGO MATH & SCIENCE HS,IL House,14,"Cassidy, Kelly",49,,,10944658.450000001,766126.0915000001,1641698.7675,2.0,0.14,0.3,,,,,,,,,,,,,49,"Hadden, Maria E."
23211.0,609918,FIELD,IL House,14,"Cassidy, Kelly",49,2900000.0,20700000.0,3269005.4699999997,228830.38290000003,490350.8205,27.5,1.9250000000000003,4.125,7.0,0.49000000000000005,1.05,27.5,-3.5,0.12727272727272726,15.0,-1.0,0.06666666666666667,7.0,-3.0,0.42857142857142855,49,"Hadden, Maria E."
31081.0,609933,GALE,IL House,14,"Cassidy, Kelly",49,0.0,52000000.0,6448226.62,451375.86340000003,967233.9929999999,70.5,4.9350000000000005,10.575,38.0,2.66,5.7,70.5,8.5,0.12056737588652482,34.0,-0.0,0.0,38.0,6.0,0.15789473684210525,49,"Hadden, Maria E."
23621.0,609976,HAYT,IL House,14,"Cassidy, Kelly",48,11300000.0,36100000.0,11990408.75,839328.6125,1798561.3125,116.0,8.120000000000001,17.4,42.0,2.9400000000000004,6.3,115.0,-2.5,0.021739130434782608,79.0,-0.0,0.0,43.0,0.5,0.011627906976744186,48,"Manaa-Hoppenworth, Leni"
22811.0,609865,JORDAN,IL House,14,"Cassidy, Kelly",49,0.0,13900000.0,7714449.94,540011.4958,1157167.491,83.0,5.8100000000000005,12.45,37.0,2.5900000000000003,5.55,83.0,-1.0,0.012048192771084338,52.0,-3.0,0.057692307692307696,38.0,-6.0,0.15789473684210525,49,"Hadden, Maria E."
24021.0,610022,KILMER,IL House,14,"Cassidy, Kelly",49,4900000.0,28800000.0,11724385.62,820706.9934,1758657.8429999999,112.5,7.875000000000001,16.875,50.0,3.5000000000000004,7.5,111.5,-10.5,0.09417040358744394,77.0,-2.0,0.025974025974025976,50.5,-10.0,0.19801980198019803,49,"Hadden, Maria E."
22071.0,610284,NEW FIELD,IL House,14,"Cassidy, Kelly",49,6700000.0,17200000.0,8653602.03,605752.1421,1298040.3044999999,83.0,5.8100000000000005,12.45,32.0,2.24,4.8,82.0,-9.5,0.11585365853658537,51.0,-1.0,0.0196078431372549,33.0,-9.0,0.2727272727272727,49,"Hadden, Maria E."
24891.0,610122,PEIRCE,IL House,14,"Cassidy, Kelly",48,6100000.0,33800000.0,12455231.05,871866.1735,1868284.6575,124.0,8.680000000000001,18.599999999999998,40.0,2.8000000000000003,6.0,121.0,-2.0,0.01652892561983471,88.0,-1.0,0.011363636363636364,41.0,-3.5,0.08536585365853659,48,"Manaa-Hoppenworth, Leni"
47061.0,609730,SENN HS,IL House,14,"Cassidy, Kelly",48,25500000.0,54900000.0,16312092.959999999,1141846.5072,2446813.944,147.5,10.325000000000001,22.125,23.0,1.61,3.4499999999999997,139.5,2.0,0.014336917562724014,114.0,-0.0,0.0,24.5,2.0,0.08163265306122448,48,"Manaa-Hoppenworth, Leni"
46301.0,609733,SULLIVAN HS,IL House,14,"Cassidy, Kelly",49,14700000.0,36800000.0,11194071.73,783585.0211000001,1679110.7595,106.0,7.420000000000001,15.899999999999999,32.0,2.24,4.8,103.0,-9.0,0.08737864077669903,71.0,-3.0,0.04225352112676056,34.0,-5.5,0.16176470588235295,49,"Hadden, Maria E."
25571.0,610196,SWIFT,IL House,14,"Cassidy, Kelly",48,0.0,32100000.0,8905582.34,623390.7638000001,1335837.351,92.0,6.44,13.799999999999999,42.0,2.9400000000000004,6.3,94.0,-9.0,0.09574468085106383,51.0,-0.0,0.0,44.0,-5.0,0.11363636363636363,48,"Manaa-Hoppenworth, Leni"
66241.0,400034,CICS - NORTHTOWN HS,IL House,15,"Kelly, Michael",39,,,14886657.21,1042066.0047000002,2232998.5815,,,,,,,,,,,,,,,,39,"Nugent, Samantha"
22751.0,609859,CLINTON,IL House,15,"Kelly, Michael",50,3000000.0,40900000.0,11826936.86,827885.5802000001,1774040.5289999999,109.0,7.630000000000001,16.349999999999998,30.5,2.1350000000000002,4.575,110.0,-3.0,0.02727272727272727,80.0,-0.0,0.0,31.0,-3.0,0.0967741935483871,50,"Silverstein, Debra L."
23071.0,609901,EDGEBROOK,IL House,15,"Kelly, Michael",45,8400000.0,16000000.0,6674605.63,467222.39410000003,1001190.8445,68.0,4.760000000000001,10.2,21.0,1.4700000000000002,3.15,68.0,-5.0,0.07352941176470588,49.0,-2.0,0.04081632653061224,21.0,-8.0,0.38095238095238093,45,"Gardiner, James M."
23931.0,610011,JAMIESON,IL House,15,"Kelly, Michael",50,5400000.0,20700000.0,10441192.02,730883.4414000001,1566178.803,101.0,7.07,15.149999999999999,38.0,2.66,5.7,102.0,-7.5,0.07352941176470588,68.0,-3.0,0.04411764705882353,41.0,-2.5,0.06097560975609756,50,"Silverstein, Debra L."
49021.0,609744,NORTHSIDE LEARNING HS,IL House,15,"Kelly, Michael",39,10100000.0,14800000.0,12259672.66,858177.0862,1838950.899,136.5,9.555000000000001,20.474999999999998,113.5,7.945000000000001,17.025,,,,,,,,,,39,"Nugent, Samantha"
